Type,Mean_income,Method,Group,Variable_name,Year,Gini
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2006,31.4013037702221
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2007,31.3946675156314
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2008,31.5027465382611
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2009,31.6889533437781
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2010,32.0481776204999
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2011,32.4716886241358
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2012,32.6642277810923
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2013,32.6597300526057
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2014,32.6949414068038
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2015,32.8105801605282
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2016,32.6505437394051
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2017,32.5953074437267
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2018,32.4990455889075
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2019,32.3337184214612
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2020,32.8450938570438
NET,GDPPC,PD,EA20,GINI_NET_PD_EA20,2021,32.740084197579
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1980,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1981,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1982,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1983,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1984,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1985,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1986,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1987,NA
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1988,30.4371077732856
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1989,30.1607207182639
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1990,30.281672347577
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1991,30.760353878157
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1992,31.2476847735452
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1993,31.6637260932184
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1994,31.775716047571
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1995,31.6180889881557
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1996,31.3540536121964
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1997,31.1548176620342
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1998,31.0128008954317
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,1999,31.1639383451244
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2000,31.174242997472
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2001,31.1093459621201
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2002,30.9143997730468
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2003,30.8747017932714
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2004,31.0180815949552
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2005,31.1552298597109
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2006,31.1415735869322
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2007,31.103918942325
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2008,31.2009686509806
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2009,31.3244044870089
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2010,31.636429865053
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2011,32.0027329724452
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2012,32.1419317915399
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2013,32.1035863086031
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2014,32.1186395586859
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2015,32.2697715011897
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2016,32.198421758936
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2017,32.1673777525438
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2018,32.080526919997
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2019,31.9320296388285
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2020,32.3348378554837
NET,GDPPC,WD,EA20,GINI_NET_WD_EA20,2021,32.2519694029451
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1980,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1981,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1982,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1983,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1984,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1985,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1986,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1987,NA
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1988,27.0913636363636
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1989,27.0595454545454
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1990,27.1668181818181
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1991,27.39
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1992,27.6945454545454
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1993,28.0818181818181
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1994,28.4095454545454
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1995,28.6227272727272
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1996,28.7604545454545
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1997,28.8727272727272
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1998,28.9740909090909
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,1999,29.02
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2000,29.065
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2001,29.075
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2002,29.095
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2003,29.22
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2004,29.4
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2005,29.48
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2006,29.425
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2007,29.42
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2008,29.445
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2009,29.56
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2010,29.68
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2011,29.78
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2012,29.89
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2013,29.955
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2014,29.9
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2015,29.835
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2016,29.695
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2017,29.54
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2018,29.425
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2019,29.305
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2020,29.215
NET,GDPPC,Average_U,EA20,GINI_NET_Average_U_EA20,2021,29.245
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1980,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1981,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1982,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1983,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1984,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1985,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1986,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1987,NA
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1988,28.6727539979068
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1989,28.432291110244
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1990,28.4030680883069
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1991,28.5167427566227
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1992,28.6625828098711
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1993,28.9867244264695
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1994,29.1665212995837
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1995,29.2064799174535
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1996,29.1181564657849
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1997,29.0686159951887
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1998,29.0641346438755
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,1999,29.1552844138239
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2000,29.2276935144822
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2001,29.2658101532697
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2002,29.2041018335328
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2003,29.3757019646744
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2004,29.6471969463881
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2005,29.9406425325659
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2006,29.9958708167592
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2007,30.0570953935916
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2008,30.1525387988196
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2009,30.2616864521813
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2010,30.4833272449176
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2011,30.673325790716
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2012,30.7402269503546
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2013,30.6808298424685
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2014,30.6592275891311
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2015,30.6816292677484
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2016,30.5986709455641
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2017,30.5233762362348
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2018,30.4598852740125
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2019,30.2981978313477
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2020,30.2495844159614
NET,GDPPC,Average_W,EA20,GINI_NET_Average_W_EA20,2021,30.2633813658029
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1980,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1981,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1982,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1983,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1984,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1985,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1986,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1987,NA
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1988,45.5902035401944
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1989,45.5391759538559
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1990,45.6407494755416
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1991,46.1897528485988
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1992,46.836448650357
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1993,47.5776329833051
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1994,47.9807550210236
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1995,48.2143393115557
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1996,48.311175664472
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1997,48.3912546882846
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1998,48.5479983356475
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,1999,48.622512155487
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2000,48.8307129213163
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2001,48.9897205848883
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2002,49.0091675432544
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2003,49.1751969583156
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2004,49.4199746558044
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2005,49.6219339632928
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2006,49.6139994748481
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2007,49.6009940518714
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2008,49.7169063188507
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2009,50.1807322141491
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2010,50.6767806885693
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2011,51.1264367449785
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2012,51.4656430605327
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2013,51.6695765507502
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2014,51.8857078889553
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2015,52.0047513112335
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2016,51.9695629579058
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2017,51.8495136349098
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2018,51.6388975075152
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2019,51.274831123812
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2020,51.4687097477415
MKT,GDPPC,LD,EA20,GINI_MKT_LD_EA20,2021,51.3970634952289
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1980,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1981,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1982,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1983,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1984,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1985,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1986,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1987,NA
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1988,45.1582469827344
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1989,45.0835612804272
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1990,45.1894200027497
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1991,45.771434870215
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1992,46.4067616440372
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1993,47.1194080244091
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1994,47.4883661074886
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1995,47.6633960752901
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1996,47.7272500849106
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1997,47.7583442575884
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1998,47.8672588280581
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,1999,47.9247263342526
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2000,48.0884827186945
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2001,48.1966281929154
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2002,48.1800845014672
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2003,48.302245801468104
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2004,48.5082495110144
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2005,48.6661414827851
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2006,48.6184727883945
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2007,48.5823502257519
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2008,48.6958104313271
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2009,49.1476862937371
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2010,49.6310409100919
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2011,50.0921779448501
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2012,50.4306095155654
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2013,50.6312050091635
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2014,50.8361512748551
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2015,50.9340348472783
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2016,50.88128203274
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2017,50.7618725243899
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2018,50.5609050212589
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2019,50.2320618251567
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2020,50.5201968056778
MKT,GDPPC,PD,EA20,GINI_MKT_PD_EA20,2021,50.4289906448696
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1980,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1981,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1982,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1983,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1984,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1985,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1986,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1987,NA
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1988,45.6526050995704
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1989,45.6041190118817
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1990,45.7162889425204
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1991,46.2833635626151
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1992,46.9381107377429
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1993,47.688397707743
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1994,48.0594074139625
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1995,48.3054580753498
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1996,48.3781707743578
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1997,48.4720590579981
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1998,48.641431460232
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,1999,48.7201172833554
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2000,48.9171093239204
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2001,49.0836756224109
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2002,49.109008769719
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2003,49.2537027372231
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2004,49.5129663417425
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2005,49.7057442685675
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2006,49.6891935457776
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2007,49.6919605035342
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2008,49.8058159938583
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2009,50.2796050552974
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2010,50.7628683693703
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2011,51.2184766382756
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2012,51.5613053276103
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2013,51.7534692473392
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2014,51.979170040835
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2015,52.1148840924134
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2016,52.0627187337612
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2017,51.9520534032328
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2018,51.7629608585021
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2019,51.3979933364407
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2020,51.5955366218522
MKT,GDPPC,WD,EA20,GINI_MKT_WD_EA20,2021,51.5061729321263
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1980,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1981,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1982,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1983,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1984,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1985,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1986,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1987,NA
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1988,43.145
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1989,43.2740909090909
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1990,43.49
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1991,43.885
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1992,44.3454545454545
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1993,44.8386363636363
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1994,45.2618181818181
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1995,45.5981818181818
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1996,45.8072727272727
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1997,45.970909090909
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1998,46.1627272727272
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,1999,46.275
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2000,46.45
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2001,46.64
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2002,46.82
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2003,47.095
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2004,47.355
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2005,47.53
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2006,47.55
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2007,47.61
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2008,47.795
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2009,48.135
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2010,48.4499999999999
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2011,48.65
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2012,48.845
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2013,48.945
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2014,48.9
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2015,48.805
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2016,48.665
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2017,48.42
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2018,48.2
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2019,47.965
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2020,47.8699999999999
MKT,GDPPC,Average_U,EA20,GINI_MKT_Average_U_EA20,2021,47.85
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1980,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1981,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1982,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1983,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1984,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1985,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1986,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1987,NA
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1988,44.6413450609425
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1989,44.5866366307639
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1990,44.5919563948917
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1991,44.9352414938337
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1992,45.3578641846517
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1993,46.0419844417096
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1994,46.4936603451933
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1995,46.8424332705918
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1996,47.0436700436703
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1997,47.2188339489257
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1998,47.4293081978005
MKT,GDPPC,Average_W,EA20,GINI_MKT_Average_W_EA20,1999,47.4807591623036
